Unnamed: 0,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,Energy_balance,CO2_per_capita,GDP_per_capita,CO2_benchmark,Energy_Surplus_Class
0,World,all_energy_types,1980,292.9,296.34,27770.91,4298126.52,68.15,10.55,4946.63,3.4399999999999977,1.1508805003720552,6.461166247846982,Low,Large Surplus
1,World,coal,1980,78.66,80.11,27770.91,4298126.52,68.15,10.55,1409.79,1.4500000000000028,0.3280010473028142,6.461166247846982,Very Low,Moderate Surplus
2,World,natural_gas,1980,53.87,54.76,27770.91,4298126.52,68.15,10.55,1081.59,0.8900000000000006,0.25164219688907624,6.461166247846982,Very Low,Moderate Surplus
3,World,petroleum_n_other_liquids,1980,132.06,133.11,27770.91,4298126.52,68.15,10.55,2455.24,1.0500000000000114,0.5712349295850883,6.461166247846982,Very Low,Moderate Surplus
4,World,nuclear,1980,7.58,7.58,27770.91,4298126.52,68.15,10.55,0.0,0.0,0.0,6.461166247846982,Very Low,Balanced
5,World,renewables_n_other,1980,20.7,20.78,27770.91,4298126.52,68.15,10.55,0.0,0.08000000000000185,0.0,6.461166247846982,Very Low,Small Surplus
52,Argentina,nuclear,1980,0.03,0.03,453.82,27951.93,61.29,3.77,0.0,0.0,0.0,16.235730412890987,Very Low,Balanced
53,Argentina,renewables_n_other,1980,0.18,0.18,453.82,27951.93,61.29,3.77,0.0,0.0,0.0,16.235730412890987,Very Low,Balanced
71,Australia,renewables_n_other,1980,0.13,0.14,373.58,14723.55,202.77,7.99,0.0,0.010000000000000009,0.0,25.372956929544845,Very Low,Small Surplus
77,Austria,renewables_n_other,1980,0.31,0.3,212.49,7550.41,145.34,5.16,0.0,-0.010000000000000009,0.0,28.14284257411187,Very Low,Deficit
112,Belgium,nuclear,1980,0.12,0.12,268.0,9860.28,215.21,7.92,0.0,0.0,0.0,27.179755544467294,Very Low,Balanced
113,Belgium,renewables_n_other,1980,0.01,0.01,268.0,9860.28,215.21,7.92,0.0,0.0,0.0,27.179755544467294,Very Low,Balanced
137,Bhutan,renewables_n_other,1980,0.0,0.0,0.54,406.88,0.33,0.25,0.0,0.0,0.0,1.3271726307510814,Very Low,Balanced
155,Botswana,renewables_n_other,1980,0.0,0.0,3.93,897.86,16.43,3.75,0.0,0.0,0.0,4.377074376851625,Very Low,Balanced
161,Brazil,renewables_n_other,1980,1.37,1.44,1305.13,121050.8,32.19,2.99,0.0,0.06999999999999984,0.0,10.7816718270346,Very Low,Small Surplus
178,Bulgaria,nuclear,1980,0.06,0.06,63.56,8865.31,151.03,21.06,0.0,0.0,0.0,7.169518042798278,Very Low,Balanced
179,Bulgaria,renewables_n_other,1980,0.06,0.04,63.56,8865.31,151.03,21.06,0.0,-0.019999999999999997,0.0,7.169518042798278,Very Low,Deficit
220,Canada,nuclear,1980,0.42,0.42,693.88,24515.65,389.5,13.76,0.0,0.0,0.0,28.303553036529724,Very Low,Balanced
221,Canada,renewables_n_other,1980,2.54,2.62,693.88,24515.65,389.5,13.76,0.0,0.08000000000000007,0.0,28.303553036529724,Very Low,Small Surplus
245,Chile,renewables_n_other,1980,0.08,0.08,81.17,11362.0,37.6,5.26,0.0,0.0,0.0,7.143988734377751,Very Low,Balanced
251,China,renewables_n_other,1980,0.59,0.6,684.62,1001920.0,19.07,27.91,0.0,0.010000000000000009,0.0,0.6833080485467902,Very Low,Small Surplus
323,Denmark,renewables_n_other,1980,-0.0,0.0,151.36,5123.27,167.1,5.66,0.0,0.0,0.0,29.543631313594634,Very Low,Balanced
412,Finland,nuclear,1980,0.07,0.07,116.35,4781.6,203.89,8.38,0.0,0.0,0.0,24.33285929396018,Very Low,Balanced
413,Finland,renewables_n_other,1980,0.14,0.11,116.35,4781.6,203.89,8.38,0.0,-0.030000000000000013,0.0,24.33285929396018,Very Low,Deficit
442,France,nuclear,1980,0.72,0.72,1448.68,55314.2,156.28,5.97,0.0,0.0,0.0,26.190019922551535,Very Low,Balanced
443,France,renewables_n_other,1980,0.79,0.72,1448.68,55314.2,156.28,5.97,0.0,-0.07000000000000006,0.0,26.190019922551535,Very Low,Deficit
509,Greece,renewables_n_other,1980,0.04,0.04,219.21,9657.08,76.45,3.37,0.0,0.0,0.0,22.69940810265629,Very Low,Balanced
551,Guinea-Bissau,renewables_n_other,1980,0.0,0.0,1.17,781.68,1.56,1.05,0.0,0.0,0.0,1.4967761743936139,Very Low,Balanced
581,Hong Kong,renewables_n_other,1980,-0.0,0.0,84.57,4881.24,54.3,3.13,0.0,0.0,0.0,17.3255156476633,Very Low,Balanced
598,India,nuclear,1980,0.03,0.03,927.04,701000.0,5.35,4.05,0.0,0.0,0.0,1.322453637660485,Very Low,Balanced
599,India,renewables_n_other,1980,0.48,0.48,927.04,701000.0,5.35,4.05,0.0,0.0,0.0,1.322453637660485,Very Low,Balanced
605,Indonesia,renewables_n_other,1980,0.02,0.02,417.96,147882.0,7.82,2.77,0.0,0.0,0.0,2.826307461354323,Very Low,Balanced
623,Ireland,renewables_n_other,1980,0.01,0.01,62.59,3417.8,94.56,5.16,0.0,0.0,0.0,18.3129498507812,Very Low,Balanced
634,Italy,nuclear,1980,0.03,0.03,1511.42,56445.25,109.85,4.1,0.0,0.0,0.0,26.776743835840925,Very Low,Balanced
635,Italy,renewables_n_other,1980,0.51,0.51,1511.42,56445.25,109.85,4.1,0.0,0.0,0.0,26.776743835840925,Very Low,Balanced
646,Japan,nuclear,1980,0.85,0.85,2642.63,117799.5,134.2,5.98,0.0,0.0,0.0,22.433287068281274,Very Low,Balanced
647,Japan,renewables_n_other,1980,0.86,0.92,2642.63,117799.5,134.2,5.98,0.0,0.06000000000000005,0.0,22.433287068281274,Very Low,Small Surplus
665,Kenya,renewables_n_other,1980,0.01,0.01,51.73,16417.18,6.11,1.94,0.0,0.0,0.0,3.150967462134179,Very Low,Balanced
719,Liberia,renewables_n_other,1980,0.0,0.0,9.37,1852.99,17.04,3.37,0.0,0.0,0.0,5.056692157000308,Very Low,Balanced
761,Malaysia,renewables_n_other,1980,0.01,0.01,104.39,13840.53,29.84,3.96,0.0,0.0,0.0,7.54234122537215,Very Low,Balanced
791,Mauritania,renewables_n_other,1980,0.0,0.0,6.56,1540.64,5.88,1.38,0.0,0.0,0.0,4.257970713469726,Very Low,Balanced
797,Mauritius,renewables_n_other,1980,0.0,0.0,4.55,966.04,14.05,2.99,0.0,0.0,0.0,4.7099498985549255,Very Low,Balanced
803,Mexico,renewables_n_other,1980,0.19,0.18,984.75,67967.05,55.93,3.86,0.0,-0.010000000000000009,0.0,14.48863824456115,Very Low,Deficit
845,Mozambique,renewables_n_other,1980,0.14,0.14,5.9,11630.2,14.32,28.2,0.0,0.0,0.0,0.5072999604477997,Very Low,Balanced
868,Netherlands,nuclear,1980,0.04,0.04,410.78,14164.5,230.6,7.95,0.0,0.0,0.0,29.000670690811535,Very Low,Balanced
869,Netherlands,renewables_n_other,1980,0.01,0.01,410.78,14164.5,230.6,7.95,0.0,0.0,0.0,29.000670690811535,Very Low,Balanced
887,New Zealand,renewables_n_other,1980,0.22,0.22,66.83,3152.98,152.66,7.2,0.0,0.0,0.0,21.19582109623277,Very Low,Balanced
935,Norway,renewables_n_other,1980,0.87,0.86,133.08,4087.3,332.69,10.22,0.0,-0.010000000000000009,0.0,32.5593912852005,Very Low,Deficit
983,Philippines,renewables_n_other,1980,0.06,0.06,217.96,47522.12,11.51,2.51,0.0,0.0,0.0,4.586495720308774,Very Low,Balanced
995,Portugal,renewables_n_other,1980,0.09,0.08,177.63,9779.5,45.34,2.5,0.0,-0.009999999999999995,0.0,18.163505291681577,Very Low,Deficit
1019,Romania,renewables_n_other,1980,0.21,0.13,266.95,22225.95,122.34,10.19,0.0,-0.07999999999999999,0.0,12.01073519917034,Very Low,Deficit
1067,Samoa,renewables_n_other,1980,0.0,0.0,0.48,155.52,9.62,3.14,0.0,0.0,0.0,3.0864197530864197,Very Low,Balanced
1109,Singapore,renewables_n_other,1980,-0.0,0.0,52.62,2434.34,184.3,8.53,0.0,0.0,0.0,21.61571514250269,Very Low,Balanced
1139,South Africa,renewables_n_other,1980,0.01,0.01,350.16,28653.3,91.59,7.49,0.0,0.0,0.0,12.220581922501074,Very Low,Balanced
1144,South Korea,nuclear,1980,0.03,0.03,203.98,38115.15,49.34,9.22,0.0,0.0,0.0,5.3516777449386925,Very Low,Balanced
1145,South Korea,renewables_n_other,1980,0.02,0.02,203.98,38115.15,49.34,9.22,0.0,0.0,0.0,5.3516777449386925,Very Low,Balanced
1156,Spain,nuclear,1980,0.06,0.06,746.07,37527.25,84.75,4.26,0.0,0.0,0.0,19.880753319254676,Very Low,Balanced
1157,Spain,renewables_n_other,1980,0.32,0.31,746.07,37527.25,84.75,4.26,0.0,-0.010000000000000009,0.0,19.880753319254676,Very Low,Deficit
1180,Sweden,nuclear,1980,0.26,0.26,223.46,8312.39,250.31,9.31,0.0,0.0,0.0,26.882761756847312,Very Low,Balanced
1181,Sweden,renewables_n_other,1980,0.62,0.61,223.46,8312.39,250.31,9.31,0.0,-0.010000000000000009,0.0,26.882761756847312,Very Low,Deficit
1186,Switzerland,nuclear,1980,0.14,0.14,294.82,6335.24,179.69,3.86,0.0,0.0,0.0,46.53651637507024,Very Low,Balanced
1187,Switzerland,renewables_n_other,1980,0.31,0.34,294.82,6335.24,179.69,3.86,0.0,0.030000000000000027,0.0,46.53651637507024,Very Low,Small Surplus
1198,Taiwan,nuclear,1980,0.08,0.08,150.47,17682.93,61.91,7.28,0.0,0.0,0.0,8.509336405222438,Very Low,Balanced
1199,Taiwan,renewables_n_other,1980,0.03,0.03,150.47,17682.93,61.91,7.28,0.0,0.0,0.0,8.509336405222438,Very Low,Balanced
1217,Thailand,renewables_n_other,1980,0.02,0.01,183.31,47494.65,10.43,2.7,0.0,-0.01,0.0,3.8595926067462334,Very Low,Deficit
1259,Turkey,renewables_n_other,1980,0.12,0.12,416.08,44101.73,22.68,2.4,0.0,0.0,0.0,9.434550526702694,Very Low,Balanced
1313,United Arab Emirates,renewables_n_other,1980,0.0,0.0,195.73,1019.51,269.79,1.41,0.0,0.0,0.0,191.98438465537367,Very Low,Balanced
1318,United Kingdom,nuclear,1980,0.42,0.42,1275.97,56329.63,159.68,7.05,0.0,0.0,0.0,22.651844153778395,Very Low,Balanced
1319,United Kingdom,renewables_n_other,1980,0.0,0.04,1275.97,56329.63,159.68,7.05,0.0,0.04,0.0,22.651844153778395,Very Low,Small Surplus
1320,United States,all_energy_types,1980,78.02,67.15,7080.75,227119.0,343.53,11.02,4946.63,-10.86999999999999,21.779903927016235,31.17638770864613,Very High,Deficit
1321,United States,coal,1980,15.42,18.6,7080.75,227119.0,343.53,11.02,1409.79,3.1800000000000015,6.207274600539805,31.17638770864613,Moderate High,Large Surplus
1322,United States,natural_gas,1980,20.24,19.91,7080.75,227119.0,343.53,11.02,1081.59,-0.3299999999999983,4.762217163689519,31.17638770864613,Moderate,Deficit
1323,United States,petroleum_n_other_liquids,1980,34.16,20.47,7080.75,227119.0,343.53,11.02,2455.24,-13.689999999999998,10.810368133005165,31.17638770864613,High,Deficit
1324,United States,nuclear,1980,2.74,2.74,7080.75,227119.0,343.53,11.02,0.0,0.0,0.0,31.17638770864613,Very Low,Balanced
1325,United States,renewables_n_other,1980,5.43,5.43,7080.75,227119.0,343.53,11.02,0.0,0.0,0.0,31.17638770864613,Very Low,Balanced
1349,Venezuela,renewables_n_other,1980,0.16,0.15,279.39,15182.6,104.34,5.67,0.0,-0.010000000000000009,0.0,18.40198648452834,Very Low,Deficit
1386,World,all_energy_types,1981,289.4,291.29,28665.82,4377059.56,66.12,10.1,18701.97,1.8900000000000432,4.272724586822849,6.54910439464068,Moderate,Moderate Surplus
1387,World,coal,1981,78.96,80.46,28665.82,4377059.56,66.12,10.1,7474.45,1.5,1.7076418306722791,6.54910439464068,Low,Moderate Surplus
1388,World,natural_gas,1981,53.9,55.57,28665.82,4377059.56,66.12,10.1,2842.34,1.6700000000000017,0.6493720181408726,6.54910439464068,Very Low,Moderate Surplus
1389,World,petroleum_n_other_liquids,1981,126.81,125.44,28665.82,4377059.56,66.12,10.1,8385.19,-1.3700000000000045,1.9157130226484744,6.54910439464068,Low,Deficit
1390,World,nuclear,1981,8.53,8.53,28665.82,4377059.56,66.12,10.1,0.0,0.0,0.0,6.54910439464068,Very Low,Balanced
1391,World,renewables_n_other,1981,21.11,21.29,28665.82,4377059.56,66.12,10.1,0.0,0.17999999999999972,0.0,6.54910439464068,Very Low,Small Surplus
1434,Argentina,all_energy_types,1981,1.67,1.67,430.09,28398.0,58.8,3.88,93.03,0.0,3.275934924994718,15.145080639481654,Moderate,Balanced
1435,Argentina,coal,1981,0.03,0.01,430.09,28398.0,58.8,3.88,3.39,-0.019999999999999997,0.11937460384534122,15.145080639481654,Very Low,Deficit
1436,Argentina,natural_gas,1981,0.37,0.35,430.09,28398.0,58.8,3.88,19.54,-0.020000000000000018,0.6880766251144447,15.145080639481654,Very Low,Deficit
1437,Argentina,petroleum_n_other_liquids,1981,1.06,1.1,430.09,28398.0,58.8,3.88,70.1,0.040000000000000036,2.468483696034932,15.145080639481654,Moderate,Small Surplus
1438,Argentina,nuclear,1981,0.03,0.03,430.09,28398.0,58.8,3.88,0.0,0.0,0.0,15.145080639481654,Very Low,Balanced
1439,Argentina,renewables_n_other,1981,0.17,0.17,430.09,28398.0,58.8,3.88,0.0,0.0,0.0,15.145080639481654,Very Low,Balanced
1452,Australia,all_energy_types,1981,3.05,4.14,389.01,14957.07,203.91,7.84,216.01,1.0899999999999999,14.44199966972141,26.00843614424483,High,Moderate Surplus
1453,Australia,coal,1981,1.32,2.7,389.01,14957.07,203.91,7.84,121.41,1.3800000000000001,8.11723151660051,26.00843614424483,Moderate High,Moderate Surplus
1454,Australia,natural_gas,1981,0.39,0.39,389.01,14957.07,203.91,7.84,17.99,0.0,1.2027756773218283,26.00843614424483,Low,Balanced
1455,Australia,petroleum_n_other_liquids,1981,1.2,0.91,389.01,14957.07,203.91,7.84,76.61,-0.2899999999999999,5.12199247579907,26.00843614424483,Moderate High,Deficit
1457,Australia,renewables_n_other,1981,0.15,0.15,389.01,14957.07,203.91,7.84,0.0,0.0,0.0,26.00843614424483,Very Low,Balanced
1458,Austria,all_energy_types,1981,1.09,0.47,212.2,7572.56,143.42,5.12,55.26,-0.6200000000000001,7.2974000866285635,28.022227621834624,Moderate High,Deficit
1459,Austria,coal,1981,0.1,0.04,212.2,7572.56,143.42,5.12,12.97,-0.060000000000000005,1.712762922974529,28.022227621834624,Low,Deficit
1460,Austria,natural_gas,1981,0.17,0.06,212.2,7572.56,143.42,5.12,9.83,-0.11000000000000001,1.2981079053847047,28.022227621834624,Low,Deficit
1461,Austria,petroleum_n_other_liquids,1981,0.48,0.06,212.2,7572.56,143.42,5.12,32.47,-0.42,4.28784981565019,28.022227621834624,Moderate,Deficit
1463,Austria,renewables_n_other,1981,0.33,0.32,212.2,7572.56,143.42,5.12,0.0,-0.010000000000000009,0.0,28.022227621834624,Very Low,Deficit
1494,Belgium,all_energy_types,1981,2.0,0.3,268.39,9857.88,202.47,7.44,139.88,-1.7,14.189663497628294,27.22593498805017,High,Deficit
1495,Belgium,coal,1981,0.46,0.16,268.39,9857.88,202.47,7.44,45.06,-0.30000000000000004,4.570962519324643,27.22593498805017,Moderate,Deficit
1496,Belgium,natural_gas,1981,0.36,0.0,268.39,9857.88,202.47,7.44,20.96,-0.36,2.1262178074799047,27.22593498805017,Moderate,Deficit
1497,Belgium,petroleum_n_other_liquids,1981,1.03,0.0,268.39,9857.88,202.47,7.44,73.85,-1.03,7.491468753930866,27.22593498805017,Moderate High,Deficit
1498,Belgium,nuclear,1981,0.13,0.13,268.39,9857.88,202.47,7.44,0.0,0.0,0.0,27.22593498805017,Very Low,Balanced
1499,Belgium,renewables_n_other,1981,0.02,0.01,268.39,9857.88,202.47,7.44,0.0,-0.01,0.0,27.22593498805017,Very Low,Deficit
1518,Bhutan,all_energy_types,1981,0.0,0.0,0.62,418.36,1.18,0.8,0.0,0.0,0.0,1.4819772444784396,Very Low,Balanced
1519,Bhutan,coal,1981,0.0,0.0,0.62,418.36,1.18,0.8,0.0,0.0,0.0,1.4819772444784396,Very Low,Balanced
1520,Bhutan,natural_gas,1981,0.0,0.0,0.62,418.36,1.18,0.8,0.0,0.0,0.0,1.4819772444784396,Very Low,Balanced
1521,Bhutan,petroleum_n_other_liquids,1981,0.0,0.0,0.62,418.36,1.18,0.8,0.0,0.0,0.0,1.4819772444784396,Very Low,Balanced
1523,Bhutan,renewables_n_other,1981,0.0,0.0,0.62,418.36,1.18,0.8,0.0,0.0,0.0,1.4819772444784396,Very Low,Balanced
1536,Botswana,all_energy_types,1981,0.02,0.01,4.28,930.41,16.62,3.61,1.23,-0.01,1.3219978289141348,4.600122526628046,Low,Deficit
1537,Botswana,coal,1981,0.01,0.01,4.28,930.41,16.62,3.61,0.81,0.0,0.8705839361141863,4.600122526628046,Very Low,Balanced
1538,Botswana,natural_gas,1981,0.0,0.0,4.28,930.41,16.62,3.61,0.0,0.0,0.0,4.600122526628046,Very Low,Balanced
1539,Botswana,petroleum_n_other_liquids,1981,0.01,0.0,4.28,930.41,16.62,3.61,0.42,-0.01,0.4514138927999484,4.600122526628046,Very Low,Deficit
1541,Botswana,renewables_n_other,1981,0.0,0.0,4.28,930.41,16.62,3.61,0.0,0.0,0.0,4.600122526628046,Very Low,Balanced
1542,Brazil,all_energy_types,1981,3.79,2.08,1247.86,123920.0,30.56,3.03,187.73,-1.71,1.5149289864428663,10.069883795997418,Low,Deficit
1543,Brazil,coal,1981,0.22,0.09,1247.86,123920.0,30.56,3.03,21.95,-0.13,0.17713040671400904,10.069883795997418,Very Low,Deficit
1544,Brazil,natural_gas,1981,0.06,0.06,1247.86,123920.0,30.56,3.03,3.0,0.0,0.02420916720464816,10.069883795997418,Very Low,Balanced
1545,Brazil,petroleum_n_other_liquids,1981,2.13,0.47,1247.86,123920.0,30.56,3.03,162.78,-1.66,1.3135894125242091,10.069883795997418,Low,Deficit
1547,Brazil,renewables_n_other,1981,1.38,1.47,1247.86,123920.0,30.56,3.03,0.0,0.09000000000000008,0.0,10.069883795997418,Very Low,Small Surplus
1560,Bulgaria,all_energy_types,1981,1.32,0.35,66.58,8894.73,148.88,19.89,91.38,-0.9700000000000001,10.273499026951916,7.485331201734061,High,Deficit
1561,Bulgaria,coal,1981,0.37,0.2,66.58,8894.73,148.88,19.89,37.9,-0.16999999999999998,4.260950023215995,7.485331201734061,Moderate,Deficit
1562,Bulgaria,natural_gas,1981,0.16,0.0,66.58,8894.73,148.88,19.89,9.02,-0.16,1.0140836203010097,7.485331201734061,Low,Deficit
1563,Bulgaria,petroleum_n_other_liquids,1981,0.64,0.01,66.58,8894.73,148.88,19.89,44.46,-0.63,4.998465383434911,7.485331201734061,Moderate,Deficit
1564,Bulgaria,nuclear,1981,0.09,0.09,66.58,8894.73,148.88,19.89,0.0,0.0,0.0,7.485331201734061,Very Low,Balanced
1565,Bulgaria,renewables_n_other,1981,0.06,0.04,66.58,8894.73,148.88,19.89,0.0,-0.019999999999999997,0.0,7.485331201734061,Very Low,Deficit
1602,Canada,all_energy_types,1981,9.42,9.96,717.75,24819.9,379.69,13.13,422.55,0.5400000000000009,17.024645546517107,28.91832763226282,Very High,Moderate Surplus
1603,Canada,coal,1981,0.8,0.85,717.75,24819.9,379.69,13.13,75.36,0.04999999999999993,3.036273312946466,28.91832763226282,Moderate,Small Surplus
1604,Canada,natural_gas,1981,1.86,2.7,717.75,24819.9,379.69,13.13,101.6,0.8400000000000001,4.093489498346085,28.91832763226282,Moderate,Moderate Surplus
1605,Canada,petroleum_n_other_liquids,1981,3.66,3.2,717.75,24819.9,379.69,13.13,245.58,-0.45999999999999996,9.894479832714877,28.91832763226282,Moderate High,Deficit
1606,Canada,nuclear,1981,0.44,0.44,717.75,24819.9,379.69,13.13,0.0,0.0,0.0,28.91832763226282,Very Low,Balanced
1607,Canada,renewables_n_other,1981,2.66,2.77,717.75,24819.9,379.69,13.13,0.0,0.10999999999999988,0.0,28.91832763226282,Very Low,Small Surplus
1626,Chile,all_energy_types,1981,0.42,0.29,84.99,11524.55,36.58,4.96,21.61,-0.13,1.875127445323245,7.374691419621591,Low,Deficit
1627,Chile,coal,1981,0.03,0.02,84.99,11524.55,36.58,4.96,3.64,-0.009999999999999998,0.31584747343714076,7.374691419621591,Very Low,Deficit
1628,Chile,natural_gas,1981,0.08,0.08,84.99,11524.55,36.58,4.96,4.51,0.0,0.3913384904399738,7.374691419621591,Very Low,Balanced
1629,Chile,petroleum_n_other_liquids,1981,0.22,0.1,84.99,11524.55,36.58,4.96,13.46,-0.12,1.1679414814461302,7.374691419621591,Low,Deficit
1631,Chile,renewables_n_other,1981,0.08,0.08,84.99,11524.55,36.58,4.96,0.0,0.0,0.0,7.374691419621591,Very Low,Balanced
1632,China,all_energy_types,1981,18.96,19.36,719.54,1016442.0,18.66,26.36,1596.7,0.3999999999999986,1.5708717270636199,0.7079006967441329,Low,Small Surplus
1633,China,coal,1981,13.84,13.84,719.54,1016442.0,18.66,26.36,1309.99,0.0,1.2887995576727447,0.7079006967441329,Low,Balanced
1634,China,natural_gas,1981,0.52,0.52,719.54,1016442.0,18.66,26.36,30.84,0.0,0.030341131122090588,0.7079006967441329,Very Low,Balanced
1635,China,petroleum_n_other_liquids,1981,3.94,4.32,719.54,1016442.0,18.66,26.36,255.87,0.38000000000000034,0.2517310382687846,0.7079006967441329,Very Low,Small Surplus
1637,China,renewables_n_other,1981,0.67,0.68,719.54,1016442.0,18.66,26.36,0.0,0.010000000000000009,0.0,0.7079006967441329,Very Low,Small Surplus
1704,Denmark,all_energy_types,1981,0.73,0.03,150.01,5120.96,141.76,4.84,62.31,-0.7,12.167640442417047,29.293335624570393,High,Deficit
1705,Denmark,coal,1981,0.18,0.0,150.01,5120.96,141.76,4.84,22.0,-0.18,4.296069486971193,29.293335624570393,Moderate,Deficit
1706,Denmark,natural_gas,1981,0.0,0.0,150.01,5120.96,141.76,4.84,0.0,0.0,0.0,29.293335624570393,Very Low,Balanced
1707,Denmark,petroleum_n_other_liquids,1981,0.52,0.03,150.01,5120.96,141.76,4.84,40.31,-0.49,7.871570955445854,29.293335624570393,Moderate High,Deficit
1709,Denmark,renewables_n_other,1981,0.02,0.0,150.01,5120.96,141.76,4.84,0.0,-0.02,0.0,29.293335624570393,Very Low,Deficit
1794,Finland,all_energy_types,1981,0.94,0.28,117.84,4803.01,195.99,7.99,55.74,-0.6599999999999999,11.605222558354031,24.534614751999268,High,Deficit
1795,Finland,coal,1981,0.07,0.0,117.84,4803.01,195.99,7.99,17.49,-0.07,3.6414664970508075,24.534614751999268,Moderate,Deficit
1796,Finland,natural_gas,1981,0.03,0.0,117.84,4803.01,195.99,7.99,1.72,-0.03,0.35810876929258945,24.534614751999268,Very Low,Deficit
1797,Finland,petroleum_n_other_liquids,1981,0.52,0.0,117.84,4803.01,195.99,7.99,36.52,-0.52,7.60356526428219,24.534614751999268,Moderate High,Deficit
1798,Finland,nuclear,1981,0.14,0.14,117.84,4803.01,195.99,7.99,0.0,0.0,0.0,24.534614751999268,Very Low,Balanced
1799,Finland,renewables_n_other,1981,0.18,0.14,117.84,4803.01,195.99,7.99,0.0,-0.03999999999999998,0.0,24.534614751999268,Very Low,Deficit
1824,France,all_energy_types,1981,8.28,2.69,1464.59,55625.0,148.89,5.65,472.37,-5.59,8.492044943820225,26.32970786516854,Moderate High,Deficit
1825,France,coal,1981,1.26,0.54,1464.59,55625.0,148.89,5.65,138.91,-0.72,2.497258426966292,26.32970786516854,Moderate,Deficit
1826,France,natural_gas,1981,0.96,0.26,1464.59,55625.0,148.89,5.65,49.34,-0.7,0.8870112359550562,26.32970786516854,Very Low,Deficit
1827,France,petroleum_n_other_liquids,1981,4.27,0.12,1464.59,55625.0,148.89,5.65,284.12,-4.1499999999999995,5.107775280898877,26.32970786516854,Moderate High,Deficit
1828,France,nuclear,1981,1.02,1.02,1464.59,55625.0,148.89,5.65,0.0,0.0,0.0,26.32970786516854,Very Low,Balanced
1829,France,renewables_n_other,1981,0.77,0.75,1464.59,55625.0,148.89,5.65,0.0,-0.020000000000000018,0.0,26.32970786516854,Very Low,Deficit
1890,Greece,all_energy_types,1981,0.73,0.2,215.8,9736.48,75.0,3.38,50.85,-0.53,5.22262665768327,22.164067506942963,Moderate High,Deficit
1891,Greece,coal,1981,0.15,0.14,215.8,9736.48,75.0,3.38,12.69,-0.009999999999999981,1.30334576766963,22.164067506942963,Low,Deficit
1892,Greece,natural_gas,1981,0.0,0.0,215.8,9736.48,75.0,3.38,0.0,0.0,0.0,22.164067506942963,Very Low,Balanced
1893,Greece,petroleum_n_other_liquids,1981,0.55,0.02,215.8,9736.48,75.0,3.38,38.17,-0.53,3.9203079552363893,22.164067506942963,Moderate,Deficit
1895,Greece,renewables_n_other,1981,0.04,0.04,215.8,9736.48,75.0,3.38,0.0,0.0,0.0,22.164067506942963,Very Low,Balanced
1932,Guinea-Bissau,all_energy_types,1981,0.0,0.0,1.38,799.78,1.52,0.88,0.08,0.0,0.10002750756458026,1.7254745054890095,Very Low,Balanced
1933,Guinea-Bissau,coal,1981,0.0,0.0,1.38,799.78,1.52,0.88,0.0,0.0,0.0,1.7254745054890095,Very Low,Balanced
1934,Guinea-Bissau,natural_gas,1981,0.0,0.0,1.38,799.78,1.52,0.88,0.0,0.0,0.0,1.7254745054890095,Very Low,Balanced
1935,Guinea-Bissau,petroleum_n_other_liquids,1981,0.0,0.0,1.38,799.78,1.52,0.88,0.08,0.0,0.10002750756458026,1.7254745054890095,Very Low,Balanced
1937,Guinea-Bissau,renewables_n_other,1981,0.0,0.0,1.38,799.78,1.52,0.88,0.0,0.0,0.0,1.7254745054890095,Very Low,Balanced
1962,Hong Kong,all_energy_types,1981,0.27,0.0,92.35,4978.25,55.13,2.97,18.12,-0.27,3.639833274745141,18.55069552553608,Moderate,Deficit
1963,Hong Kong,coal,1981,0.0,0.0,92.35,4978.25,55.13,2.97,0.03,0.0,0.006026214031035002,18.55069552553608,Very Low,Balanced
1964,Hong Kong,natural_gas,1981,0.0,0.0,92.35,4978.25,55.13,2.97,0.0,0.0,0.0,18.55069552553608,Very Low,Balanced
1965,Hong Kong,petroleum_n_other_liquids,1981,0.27,0.0,92.35,4978.25,55.13,2.97,18.1,-0.27,3.6358157987244515,18.55069552553608,Moderate,Deficit
1967,Hong Kong,renewables_n_other,1981,-0.0,0.0,92.35,4978.25,55.13,2.97,0.0,0.0,0.0,18.55069552553608,Very Low,Balanced
1980,India,all_energy_types,1981,4.2,3.35,984.48,717476.0,5.86,4.27,269.95,-0.8500000000000001,0.3762495191476788,1.372143458457147,Very Low,Deficit
1981,India,coal,1981,2.05,2.04,984.48,717476.0,5.86,4.27,175.18,-0.009999999999999787,0.2441614771783307,1.372143458457147,Very Low,Deficit
1982,India,natural_gas,1981,0.07,0.07,984.48,717476.0,5.86,4.27,3.11,0.0,0.00433463976495381,1.372143458457147,Very Low,Balanced
1983,India,petroleum_n_other_liquids,1981,1.53,0.68,984.48,717476.0,5.86,4.27,91.66,-0.85,0.1277534022043943,1.372143458457147,Very Low,Deficit
1984,India,nuclear,1981,0.03,0.03,984.48,717476.0,5.86,4.27,0.0,0.0,0.0,1.372143458457147,Very Low,Balanced
1985,India,renewables_n_other,1981,0.52,0.52,984.48,717476.0,5.86,4.27,0.0,0.0,0.0,1.372143458457147,Very Low,Balanced
